run_id,task_dir,task_number,task_id,status,agent_type,agent_subtype,repository,duration_s,returncode,time_to_first_edit_s,commit_count,patch_size_loc,changed_files_count,violations_count,success,instant_edit,clean_success,pathological
sglang_claude_sonnet45-c0645fb7,sglang_068_dd1012fc,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,194.93249583244324,0,0.002557039260864258,1,29.0,2,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_040_915140fd,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,258.8751001358032,0,0.0026731491088867188,1,15.0,4,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_053_adca585b,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,200.92784976959229,0,0.002725839614868164,1,25.0,1,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_023_564a898a,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,201.68284797668457,0,0.002789020538330078,2,16.0,4,1,True,True,False,False
sglang_claude_sonnet45-c0645fb7,sglang_015_2a754e57,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,854.9311051368713,0,0.003149747848510742,2,50.0,7,1,True,True,False,False
sglang_claude_sonnet45-c0645fb7,sglang_056_b77a02cd,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,186.90963649749756,0,0.002923727035522461,1,125.0,2,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_054_b1709305,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,178.96276926994324,0,0.0027387142181396484,1,16.0,1,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_012_27168308,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,1179.4867341518402,0,0.0027740001678466797,2,102.0,6,2,True,True,False,False
sglang_claude_sonnet45-c0645fb7,sglang_064_d1112d85,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,200.88410210609436,0,0.002907276153564453,1,58.0,2,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_067_dc67d976,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,136.88232350349426,0,0.0027463436126708984,1,12.0,1,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_014_2a413829,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,820.6863811016083,0,0.002654552459716797,3,4267.0,188,30,True,True,False,False
sglang_claude_sonnet45-c0645fb7,sglang_029_6cb00c63,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,481.44285106658936,0,0.002614259719848633,1,48.0,2,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_045_9c088829,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,384.20344948768616,0,109.30468678474426,1,5.0,1,0,True,False,True,False
sglang_claude_sonnet45-c0645fb7,sglang_048_a37e1247,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,875.7399649620056,0,0.0027277469635009766,1,38.0,7,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_026_6a2941f4,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,533.6197679042816,0,0.002821207046508789,1,196.0,7,1,True,True,False,False
sglang_claude_sonnet45-c0645fb7,sglang_002_10189d08,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,511.06473898887634,0,0.0029680728912353516,1,114.0,2,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_001_09deb20d,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,232.8592848777771,0,0.0026617050170898438,1,61.0,2,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_052_ac971ff6,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,168.94258975982666,0,0.0028111934661865234,1,14.0,1,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_016_2bd18e2d,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,498.3201003074646,0,0.002900362014770508,2,52.0,2,1,True,True,False,False
sglang_claude_sonnet45-c0645fb7,sglang_010_25c83fff,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,325.1981272697449,0,0.0022573471069335938,1,23.0,5,0,True,True,True,False
sglang_claude_sonnet45-c0645fb7,sglang_063_cd7e32e2,0,sglang_core,error,trae,TRAE-Bedrock,SGLang,132.87943863868713,0,,0,22.0,0,0,False,False,False,False
sglang_claude_sonnet45-c0645fb7,sglang_034_79961afa,0,sglang_core,success,trae,TRAE-Bedrock,SGLang,200.6013081073761,0,0.002344846725463867,1,171.0,1,0,True,True,True,False
sglang_core-389be848,sglang_core-0048,48,sglang_core,success,codex,Codex,SGLang,152.19995594024658,0,147.43436455726624,1,102.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0077,77,sglang_core,success,codex,Codex,SGLang,197.7246789932251,0,178.5334827899933,1,98.0,4,0,True,False,True,False
sglang_core-389be848,sglang_core-0070,70,sglang_core,success,codex,Codex,SGLang,108.74845433235168,0,93.28022360801697,1,11.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0079,79,sglang_core,success,codex,Codex,SGLang,130.5552306175232,0,104.3146767616272,1,45.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0046,46,sglang_core,success,codex,Codex,SGLang,129.25959086418152,0,122.36981225013733,1,76.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0041,41,sglang_core,success,codex,Codex,SGLang,178.74501585960388,0,169.50272607803345,1,23.0,4,0,True,False,True,False
sglang_core-389be848,sglang_core-0015,15,sglang_core,success,codex,Codex,SGLang,235.26241874694824,0,219.66379594802856,1,1675.0,12,0,True,False,True,False
sglang_core-389be848,sglang_core-0012,12,sglang_core,success,codex,Codex,SGLang,125.75408387184143,0,112.3518648147583,1,20.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0024,24,sglang_core,success,codex,Codex,SGLang,195.3367269039154,0,164.48845744132996,1,51.0,4,0,True,False,True,False
sglang_core-389be848,sglang_core-0023,23,sglang_core,success,codex,Codex,SGLang,222.05103278160095,0,197.59499645233154,1,25.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0040,40,sglang_core,success,codex,Codex,SGLang,177.37365555763245,0,152.45801949501038,1,94.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0078,78,sglang_core,success,codex,Codex,SGLang,201.3705027103424,0,188.57011032104492,1,271.0,4,0,True,False,True,False
sglang_core-389be848,sglang_core-0047,47,sglang_core,success,codex,Codex,SGLang,185.12850737571716,0,169.51891779899597,1,65.0,4,0,True,False,True,False
sglang_core-389be848,sglang_core-0071,71,sglang_core,success,codex,Codex,SGLang,220.40640306472778,0,173.5174777507782,1,119.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0049,49,sglang_core,success,codex,Codex,SGLang,186.8026101589203,0,175.50779056549072,1,31.0,7,0,True,False,True,False
sglang_core-389be848,sglang_core-0076,76,sglang_core,success,codex,Codex,SGLang,332.17573165893555,0,316.9494845867157,1,166.0,6,0,True,False,True,False
sglang_core-389be848,sglang_core-0022,22,sglang_core,success,codex,Codex,SGLang,139.01897644996643,0,131.3952832221985,1,41.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0025,25,sglang_core,success,codex,Codex,SGLang,232.777104139328,0,218.6564371585846,1,129.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0013,13,sglang_core,success,codex,Codex,SGLang,360.5351469516754,0,352.05230379104614,1,88.0,4,0,True,False,True,False
sglang_core-389be848,sglang_core-0014,14,sglang_core,success,codex,Codex,SGLang,174.91307711601257,0,167.50478053092957,1,101.0,5,0,True,False,True,False
sglang_core-389be848,sglang_core-0009,9,sglang_core,success,codex,Codex,SGLang,321.3017086982727,0,307.918582201004,1,51.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0036,36,sglang_core,success,codex,Codex,SGLang,97.33750104904175,0,91.27765917778015,1,44.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0031,31,sglang_core,success,codex,Codex,SGLang,419.8407018184662,0,399.19131731987,1,328.0,61,0,True,False,True,False
sglang_core-389be848,sglang_core-0038,38,sglang_core,success,codex,Codex,SGLang,124.43825078010559,0,103.31023097038269,1,61.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0007,7,sglang_core,success,codex,Codex,SGLang,186.21168637275696,0,181.4898340702057,1,140.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0054,54,sglang_core,success,codex,Codex,SGLang,186.71691513061523,0,172.52199983596802,1,43.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0053,53,sglang_core,success,codex,Codex,SGLang,111.36728143692017,0,95.29143619537354,1,25.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0065,65,sglang_core,success,codex,Codex,SGLang,87.29488015174866,0,77.23411798477173,1,71.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0062,62,sglang_core,success,codex,Codex,SGLang,151.07977604866028,0,140.42902541160583,1,67.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0001,1,sglang_core,success,codex,Codex,SGLang,223.76549196243286,0,196.5767707824707,1,60.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0039,39,sglang_core,success,codex,Codex,SGLang,148.66780543327332,0,137.4120433330536,1,101.0,5,0,True,False,True,False
sglang_core-389be848,sglang_core-0006,6,sglang_core,success,codex,Codex,SGLang,130.84179878234863,0,106.29809188842773,1,120.0,3,0,True,False,True,False
sglang_core-389be848,sglang_core-0030,30,sglang_core,success,codex,Codex,SGLang,214.80400371551514,0,202.61181163787842,1,109.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0008,8,sglang_core,success,codex,Codex,SGLang,147.85321640968323,0,126.35751700401306,1,52.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0037,37,sglang_core,success,codex,Codex,SGLang,142.70046877861023,0,128.38468861579895,1,52.0,4,0,True,False,True,False
sglang_core-389be848,sglang_core-0063,63,sglang_core,success,codex,Codex,SGLang,133.60205936431885,0,123.37267088890076,1,39.0,3,0,True,False,True,False
sglang_core-389be848,sglang_core-0064,64,sglang_core,success,codex,Codex,SGLang,195.36902928352356,0,182.537921667099,1,24.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0052,52,sglang_core,success,codex,Codex,SGLang,239.76713800430298,0,196.58817338943481,2,23.0,3,1,True,False,False,False
sglang_core-389be848,sglang_core-0055,55,sglang_core,success,codex,Codex,SGLang,101.85921812057495,0,91.27739572525024,1,29.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0011,11,sglang_core,success,codex,Codex,SGLang,315.38212180137634,0,299.89442682266235,1,46.0,8,0,True,False,True,False
sglang_core-389be848,sglang_core-0016,16,sglang_core,success,codex,Codex,SGLang,150.3991298675537,0,138.41510486602783,1,46.0,5,0,True,False,True,False
sglang_core-389be848,sglang_core-0029,29,sglang_core,success,codex,Codex,SGLang,110.7267746925354,0,93.28204655647278,2,38.0,2,1,True,False,False,False
sglang_core-389be848,sglang_core-0020,20,sglang_core,success,codex,Codex,SGLang,224.01647448539734,0,201.60489058494568,1,39.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0027,27,sglang_core,success,codex,Codex,SGLang,210.97124648094177,0,176.52928948402405,1,45.0,6,0,True,False,True,False
sglang_core-389be848,sglang_core-0018,18,sglang_core,success,codex,Codex,SGLang,130.63851022720337,0,103.3091790676117,1,76.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0073,73,sglang_core,success,codex,Codex,SGLang,148.01174139976501,0,113.34335470199585,1,43.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0074,74,sglang_core,success,codex,Codex,SGLang,132.89100337028503,0,116.34737753868103,1,81.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0080,80,sglang_core,success,codex,Codex,SGLang,415.13522458076477,0,386.17203998565674,1,83.0,3,0,True,False,True,False
sglang_core-389be848,sglang_core-0042,42,sglang_core,success,codex,Codex,SGLang,221.32429718971252,0,209.62416052818298,1,70.0,5,0,True,False,True,False
sglang_core-389be848,sglang_core-0045,45,sglang_core,success,codex,Codex,SGLang,149.5597050189972,0,124.37630867958069,1,78.0,3,0,True,False,True,False
sglang_core-389be848,sglang_core-0026,26,sglang_core,success,codex,Codex,SGLang,251.54089903831482,0,232.69672560691833,1,40.0,3,0,True,False,True,False
sglang_core-389be848,sglang_core-0019,19,sglang_core,success,codex,Codex,SGLang,110.29825282096863,0,97.29416012763977,1,27.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0021,21,sglang_core,success,codex,Codex,SGLang,229.95834231376648,0,203.60867881774902,1,13.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0017,17,sglang_core,success,codex,Codex,SGLang,101.51292490959167,0,91.27485060691833,1,49.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0028,28,sglang_core,success,codex,Codex,SGLang,118.60714888572693,0,93.28173017501831,1,60.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0010,10,sglang_core,success,codex,Codex,SGLang,173.51219415664673,0,122.37678146362305,1,31.0,5,0,True,False,True,False
sglang_core-389be848,sglang_core-0044,44,sglang_core,success,codex,Codex,SGLang,148.47457432746887,0,134.4095549583435,1,64.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0043,43,sglang_core,success,codex,Codex,SGLang,265.43714594841003,0,241.71860694885254,1,57.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0075,75,sglang_core,success,codex,Codex,SGLang,270.88696360588074,0,251.75879764556885,1,161.0,3,0,True,False,True,False
sglang_core-389be848,sglang_core-0072,72,sglang_core,success,codex,Codex,SGLang,182.17972707748413,0,167.50545477867126,1,49.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0050,50,sglang_core,success,codex,Codex,SGLang,280.1816122531891,0,270.8121614456177,1,53.0,2,2,True,False,False,False
sglang_core-389be848,sglang_core-0057,57,sglang_core,success,codex,Codex,SGLang,176.4712278842926,0,159.47995781898499,1,334.0,6,0,True,False,True,False
sglang_core-389be848,sglang_core-0068,68,sglang_core,success,codex,Codex,SGLang,184.76595997810364,0,167.49819993972778,1,17.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0061,61,sglang_core,success,codex,Codex,SGLang,156.7950475215912,0,137.41358828544617,1,11.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0066,66,sglang_core,success,codex,Codex,SGLang,140.26975083351135,0,116.35044956207275,1,49.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0059,59,sglang_core,success,codex,Codex,SGLang,187.56310653686523,0,171.51680326461792,1,19.0,3,0,True,False,True,False
sglang_core-389be848,sglang_core-0032,32,sglang_core,success,codex,Codex,SGLang,264.28763151168823,0,236.7071042060852,1,46.0,4,0,True,False,True,False
sglang_core-389be848,sglang_core-0035,35,sglang_core,success,codex,Codex,SGLang,187.26313662528992,0,156.46884751319885,1,204.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0003,3,sglang_core,success,codex,Codex,SGLang,145.8358416557312,0,117.32420873641968,1,150.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0004,4,sglang_core,success,codex,Codex,SGLang,171.9676477909088,0,159.4382495880127,1,29.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0067,67,sglang_core,success,codex,Codex,SGLang,150.32823514938354,0,142.42965412139893,1,23.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0058,58,sglang_core,success,codex,Codex,SGLang,207.51389932632446,0,196.5896873474121,1,75.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0060,60,sglang_core,success,codex,Codex,SGLang,111.57818865776062,0,90.2707736492157,1,122.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0056,56,sglang_core,success,codex,Codex,SGLang,203.31269645690918,0,187.57287311553955,1,47.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0069,69,sglang_core,success,codex,Codex,SGLang,146.61332511901855,0,132.40156960487366,1,40.0,2,0,True,False,True,False
sglang_core-389be848,sglang_core-0051,51,sglang_core,success,codex,Codex,SGLang,199.21797227859497,0,191.57969164848328,1,97.0,1,0,True,False,True,False
sglang_core-389be848,sglang_core-0005,5,sglang_core,success,codex,Codex,SGLang,112.39454197883606,0,94.25638365745544,1,22.0,2,0,True,False,True,False
