task_id,task_number,status,duration_s,returncode,time_to_first_edit_s,commit_count,patch_size_loc,changed_files_count,violations_count,pre_commit,human_commit,success,loc_per_minute,instant_edit,category
vllm_core,23,success,190.49444961547852,0,164.43690061569214,1,95,3,0,c8d70e2437feecdb3762ce17298df33439ae1bd1,4c822298981a8f7521492075ff72659985fc4c3f,True,29.922131650059637,False,clean_success
vllm_core,24,success,230.48910284042358,0,219.59084749221802,1,96,3,0,0df4d9b06b15fa39eeb2d440e7742da93afd5e6c,4fb56914c5f27ef062e10d44a0f79c6ceab382f9,True,24.990335460622052,False,clean_success
vllm_core,25,success,128.5611183643341,0,113.31535172462463,1,36,1,0,56fe4c297c7d9d872eccc19e3edbf1d75e1a30e2,526de822d501c792b051c864ba873a836d78d5bf,True,16.801347308435012,False,clean_success
vllm_core,26,success,107.61147117614746,0,101.27308177947998,1,29,1,0,067c34a1559400e956311f067ddd185f54207a2b,58eee5f2e05b74eb2cb1a3bbda9c04df4805e4cc,True,16.169279919534066,False,clean_success
vllm_core,27,success,289.9479365348816,0,282.79888367652893,1,59,4,0,c9e2d644e728e8e93ef2871276ed7a6b39c1d0eb,5e5c8e091eacc16672a0a8265eb5cb0ece85d24b,True,12.209088439483093,False,clean_success
vllm_core,28,success,147.584623336792,0,136.39060997962952,1,54,3,0,526078a96c52af678a1ddbdc3ecf78265e358f2b,61b8cea3b42feab021d506e9143551de18f9165c,True,21.953506583177266,False,clean_success
vllm_core,29,success,112.73633122444153,0,99.26349329948425,1,28,1,0,8d59dbb00044a588cab96bcdc028006ed922eb06,660470e5a36b8e52083615ad7c85e9b4fd4c72ce,True,14.902028314682035,False,clean_success
vllm_core,30,success,165.69619989395142,0,142.3949589729309,1,13,1,0,5c04bb8b863bfdef8122b193631479315cc764f5,67da5720d4ed2aa1f615ec812031f4f3753b3f62,True,4.707410311758593,False,clean_success
vllm_core,31,success,170.3917953968048,0,157.41968750953674,1,23,1,0,d3ea50113c08bdd3c5cfda42ec6ecbc72328d7d1,6a417b8600d4d1e57698a91b71a38446e8fc5c45,True,8.098981507802563,False,clean_success
vllm_core,32,success,136.36968278884888,0,125.34395599365234,1,41,3,0,6a11fdfbb8d6701c7ad38648aead23d8cbe6aac5,6ce01f30667bbae33f112152e07a3b66b841078f,True,18.039200133720318,False,clean_success
vllm_core,33,success,228.13507843017578,0,208.57879734039307,1,64,5,0,7d94577138e3d4c7bcfd781337ee1e5a2befa685,6d0734c562e759fdb7076d762222b3881e62ab1f,True,16.832133078452863,False,clean_success
vllm_core,34,success,211.65091967582703,0,203.5439190864563,1,24,3,0,95a178f86120f42d183b3af5ee1ce58ee05c8889,6d646d08a2e0e73e83e313a5ae470c1f9e4f200e,True,6.803655765850492,False,clean_success
vllm_core,35,success,130.98017644882202,0,102.26327753067017,1,22,1,0,0e74d797ce8618fdb685126e0ff8576fb966e6ad,6dd94dbe94c1820a1e224cba65efcf0befa97995,True,10.077860908331916,False,clean_success
vllm_core,36,success,200.96062922477722,0,190.5250096321106,1,34,2,0,dd2a6a82e3f41b4673b1dbb24b2e99230ea96981,6e36f4fa6ce64619b9ea94c88a157f5783a63a65,True,10.15124210085067,False,clean_success
vllm_core,37,success,149.62154126167297,0,140.38833284378052,1,94,2,0,63d635d17962377df089cdc9d4a2684f0b007208,70b808fe1a63322bc6bf5f46a91981a8f6b8af00,True,37.69510695078464,False,clean_success
vllm_core,38,success,171.39558577537537,0,155.4338161945343,1,28,1,0,f168b85725202915b5719c62b46d310a608b13dd,7661e92ef85e552936195ae4b803e292b9a96776,True,9.801886042746428,False,clean_success
vllm_core,39,success,131.36818480491638,0,115.31463527679443,1,74,1,0,51e971d39e1272f1c5b070a5da6b38ccfa92fc14,7c01f706418d593b3cf23d2ec9110dca7151c539,True,33.79813770429623,False,clean_success
vllm_core,40,success,185.4365267753601,0,171.48848485946655,1,139,6,0,bd43973522ea17be50e10fbb222a22f673c8067e,80aa7e91fcd547a7a1396f71b9bdce18e5c92245,True,44.97495798173123,False,clean_success
vllm_core,41,success,172.9396574497223,0,166.46266412734985,1,46,4,0,5eda21e773447d81ffc661ac094716420dc7b7cb,81ede99ca44a5b3518932a07ea4a76a719e7416e,True,15.959323851456096,False,clean_success
vllm_core,43,success,143.0279290676117,0,117.31244325637817,1,91,1,0,6d917d0eebd03990edf2443780a5f2506026ea78,886936837ca89e5645bc1f71cc0e1492b65b1590,True,38.17436241713999,False,clean_success
vllm_core,97,success,110.8107078075409,0,89.2591462135315,1,49,1,0,eb5741ad422f04d0bac60c9b6c07183e0431ce8c,fc542144c4477ffec1d3de6fa43e54f8fb5351e8,True,26.531731979424528,False,clean_success
vllm_core,98,success,187.28920531272888,0,169.48180770874023,1,27,2,0,67abdbb42fdbb59c274130368981c0d0ac3539e3,fc7b8d1eefcbe837a56b7c080509417fe5167e6c,True,8.649724351678366,False,clean_success
vllm_core,99,success,101.8239312171936,0,83.23966574668884,1,20,1,0,270a5da495d24e947a71e2fa0c56635f4fad2dc3,fe66b34728e5d383e3d19aefc544eeee808c99fb,True,11.78504881568914,False,clean_success
